accuracy | loss
0.7884069055944056 | 1.7732996940612793
0.8814466783216783 | 0.7509531378746033
0.8838505244755246 | 0.5265490412712097
0.8784965034965034 | 0.4271814823150635
0.8791520979020979 | 0.36349260807037354
0.8871831293706294 | 0.3220447599887848
0.8888767482517482 | 0.28789377212524414
0.8942854020979021 | 0.2611149847507477
0.8941761363636364 | 0.2420622557401657
0.8997486888111887 | 0.2273809164762497
0.902972027972028 | 0.21509985625743866
0.9053212412587412 | 0.20464558899402618
0.9110030594405594 | 0.195456400513649
0.9102381993006993 | 0.1873670071363449
0.9100743006993007 | 0.18013493716716766
0.9125327797202797 | 0.173742413520813
0.9105659965034966 | 0.1679374873638153
0.9118771853146853 | 0.1627049446105957
0.911166958041958 | 0.15789109468460083
0.9126420454545454 | 0.15352585911750793
0.9163024475524476 | 0.14948202669620514
0.917777534965035 | 0.14579349756240845
0.9208916083916083 | 0.1423647552728653
0.9221481643356644 | 0.13922001421451569
0.9219842657342657 | 0.13627780973911285
0.923951048951049 | 0.1335492581129074
0.9242788461538463 | 0.13098232448101044
0.9238417832167832 | 0.12858600914478302
0.9248251748251749 | 0.1263299286365509
0.9241149475524476 | 0.1242154985666275
0.9233500874125874 | 0.12222227454185486
0.9233500874125874 | 0.1203463077545166
0.9241149475524476 | 0.11857414245605469
0.9248251748251749 | 0.11690150946378708
0.9256993006993007 | 0.11531836539506912
0.9244973776223776 | 0.11381985247135162
0.9254261363636364 | 0.11239918321371078
0.9270651223776224 | 0.11105011403560638
0.9258085664335663 | 0.10976719111204147
0.9273382867132867 | 0.10854518413543701
0.9266280594405594 | 0.10737928748130798
0.9266280594405594 | 0.10626459866762161
0.9274475524475524 | 0.10519838333129883
0.9272836538461537 | 0.10417698323726654
0.9278846153846154 | 0.10319678485393524
0.928048513986014 | 0.10225913673639297
0.928868006993007 | 0.10134901106357574
0.9283763111888113 | 0.10055429488420486
0.9281577797202797 | 0.09965948015451431
0.928485576923077 | 0.09897851943969727
0.9277207167832168 | 0.0980398878455162
0.928868006993007 | 0.09754930436611176
0.928868006993007 | 0.09654831141233444
0.9270104895104896 | 0.09591298550367355
0.9283763111888113 | 0.09519167989492416
0.92930506993007 | 0.09458301961421967
0.9292504370629371 | 0.09396481513977051
0.9297421328671329 | 0.09342420846223831
0.9285402097902099 | 0.09280383586883545
0.9287587412587412 | 0.09231861680746078
0.9279392482517482 | 0.09166645258665085
0.9290865384615384 | 0.09145945310592651
0.9274475524475524 | 0.09061707556247711
0.9290865384615384 | 0.09019071608781815
0.9292504370629371 | 0.08967235684394836
0.9297967657342657 | 0.08924178779125214
0.930506993006993 | 0.08879192173480988
0.9327469405594406 | 0.08835097402334213
0.9332932692307693 | 0.08797596395015717
0.932965472027972 | 0.08756259083747864
0.9324737762237763 | 0.08710108697414398
0.9335118006993007 | 0.0868913009762764
0.9343859265734266 | 0.08635742217302322
0.9342766608391609 | 0.08610710501670837
0.9351507867132867 | 0.0856015607714653
0.9353146853146853 | 0.08545198291540146
0.935806381118881 | 0.0849318727850914
0.9349322552447553 | 0.08464863896369934
0.9350961538461537 | 0.0843169167637825
0.9349322552447553 | 0.08401069790124893
0.9356424825174826 | 0.08375918120145798
0.9361341783216783 | 0.08340202271938324
0.9368444055944056 | 0.08317777514457703
0.9377731643356644 | 0.08283855020999908
0.9379370629370629 | 0.08266836404800415
0.9379370629370629 | 0.08227924257516861
0.9365712412587412 | 0.08210828900337219
0.9368990384615384 | 0.0817461684346199
0.9367351398601399 | 0.08164627850055695
0.9370629370629371 | 0.08126988261938095
0.9373907342657343 | 0.0810590386390686
0.9372268356643356 | 0.08081252127885818
0.9361341783216783 | 0.08062413334846497
0.9356424825174826 | 0.08038805425167084
0.9363527097902099 | 0.08020708709955215
0.935861013986014 | 0.07994615286588669
0.9360249125874126 | 0.0798344835639
0.9368990384615384 | 0.07949715852737427
0.9370629370629371 | 0.07933469116687775
0.93788243006993 | 0.07911013811826706
0.9372268356643356 | 0.0789923220872879
