accuracy | loss
0.9681585607394366 | 0.09898058325052261
0.974609375 | 0.06253449618816376
0.974609375 | 0.05715230852365494
0.9767550616197183 | 0.05575072765350342
0.9767550616197183 | 0.05375458300113678
0.9757784991197183 | 0.050539664924144745
0.9757784991197183 | 0.04817187786102295
0.9740179357394366 | 0.04620391130447388
0.9732339348591549 | 0.044606391340494156
0.9732339348591549 | 0.04335439205169678
0.9755859375 | 0.04217958822846413
0.9724499339788732 | 0.04117375239729881
0.9740179357394366 | 0.04021730273962021
0.9748019366197183 | 0.039400845766067505
0.9757784991197183 | 0.038616444915533066
0.9749944982394366 | 0.037940964102745056
0.9716659330985915 | 0.0372738353908062
0.9722573723591549 | 0.03670559823513031
0.9730413732394366 | 0.036123424768447876
0.9730413732394366 | 0.03564924746751785
0.9720648107394366 | 0.03512347489595413
0.9730413732394366 | 0.03474133089184761
0.9704968089788732 | 0.0342399999499321
0.974609375 | 0.03396148607134819
0.9728488116197183 | 0.03344082087278366
0.9736328125 | 0.03328511118888855
0.9695202464788732 | 0.03273845091462135
0.9720648107394366 | 0.03273274376988411
0.9718722491197183 | 0.03210322931408882
0.9736328125 | 0.032325875014066696
0.9710882482394366 | 0.031528618186712265
0.9703042473591549 | 0.03212003409862518
0.9685436839788732 | 0.03103763982653618
0.9701116857394366 | 0.032227613031864166
0.9685436839788732 | 0.030656153336167336
0.9691351232394366 | 0.032819963991642
0.9716796875 | 0.030396761372685432
0.9708956866197183 | 0.03406890109181404
0.9693276848591549 | 0.03029649145901203
0.9718722491197183 | 0.036023084074258804
0.9718722491197183 | 0.030528157949447632
0.9667831205985915 | 0.038022518157958984
0.9718722491197183 | 0.031221434473991394
0.9710882482394366 | 0.038501445204019547
0.9691351232394366 | 0.03212682530283928
0.9703042473591549 | 0.037089280784130096
0.9708956866197183 | 0.03288430720567703
0.9712808098591549 | 0.03534463793039322
0.9701116857394366 | 0.033567123115062714
0.974609375 | 0.03454688936471939
0.9701116857394366 | 0.03418585658073425
0.9732339348591549 | 0.03424388915300369
0.9708956866197183 | 0.03411370888352394
0.9730413732394366 | 0.03402407094836235
0.9716796875 | 0.03402474522590637
0.9714733714788732 | 0.03348547965288162
0.9708956866197183 | 0.03352651000022888
0.9728488116197183 | 0.03295635059475899
0.9710882482394366 | 0.03310886770486832
0.9736328125 | 0.032344453036785126
0.9695202464788732 | 0.03254566714167595
0.9728488116197183 | 0.031832728534936905
0.97265625 | 0.03209077939391136
0.9712808098591549 | 0.03141094371676445
0.9687362455985915 | 0.0316450260579586
0.9703042473591549 | 0.031062820926308632
0.9710882482394366 | 0.0312747098505497
0.97265625 | 0.030795153230428696
0.9710882482394366 | 0.03095383197069168
0.9718722491197183 | 0.030581360682845116
0.9710882482394366 | 0.03068050742149353
0.9703042473591549 | 0.030418286100029945
0.9718722491197183 | 0.03045518510043621
0.9703042473591549 | 0.030292091891169548
0.9710882482394366 | 0.030259491875767708
0.9703042473591549 | 0.030196715146303177
0.9703042473591549 | 0.030102213844656944
0.9685436839788732 | 0.030124559998512268
0.9710882482394366 | 0.029961787164211273
0.9708956866197183 | 0.030067937448620796
0.9687362455985915 | 0.029850564897060394
0.9667831205985915 | 0.030024105682969093
0.9718722491197183 | 0.02974672056734562
0.9681585607394366 | 0.029984287917613983
0.9718722491197183 | 0.02966427430510521
0.9673745598591549 | 0.029950296506285667
0.9703042473591549 | 0.02958255261182785
0.9658065580985915 | 0.02991289645433426
0.9710882482394366 | 0.029516050592064857
0.9689425616197183 | 0.029878489673137665
0.9695202464788732 | 0.02944616787135601
0.9689425616197183 | 0.029836377128958702
0.9703042473591549 | 0.029388129711151123
0.9681585607394366 | 0.029799634590744972
0.9710882482394366 | 0.02932497300207615
0.9658065580985915 | 0.029752444475889206
0.9703042473591549 | 0.029272446408867836
0.9681585607394366 | 0.029716618359088898
0.9687362455985915 | 0.029214300215244293
0.9673745598591549 | 0.0296662338078022
0.9710882482394366 | 0.029167642816901207
